order_id,order_date,region,category,sales_channel,quantity,unit_price,gross_sales,discount,net_sales,category_value,error_code,is_valid,gross_sales_fixed,net_sales_fixed,diff_gross
8471,2024-12-07,East,Sports,Online,9.0,40.45,364.05,0.35,236.6325,VALID,NONE,True,364.05,236.63250000000002,0.0
8475,2024-04-21,North,Home,Online,14.0,626.76,8774.64,0.09,7984.922399999999,VALID,NONE,True,8774.64,7984.9223999999995,0.0
8476,2024-02-21,East,Electronics,Online,4.0,661.55,2646.2,0.12,2328.656,VALID,NONE,True,2646.2,2328.656,0.0
8477,2023-02-25,Central,Clothing,Online,4.0,679.88,2719.52,0.11,2420.3728,VALID,NONE,True,2719.52,2420.3728,0.0
8478,2023-07-14,Central,Home,Online,6.0,404.71,2428.26,0.19,1966.8906,VALID,NONE,True,2428.2599999999998,1966.8906,-4.547473508864641e-13
8479,2024-04-10,Central,Electronics,Store,8.0,212.07,1696.56,0.23,1306.3512,VALID,NONE,True,1696.56,1306.3512,0.0
8480,2024-04-06,East,Beauty,Store,13.0,11.42,148.46,0.13,129.1602,VALID,NONE,True,148.46,129.1602,0.0
8482,2024-09-15,South,Electronics,Store,4.0,280.48,1121.92,0.27,819.0016,VALID,NONE,True,1121.92,819.0016,0.0
8483,2024-06-27,Central,Electronics,Marketplace,12.0,0.1,1.2000000000000002,0.19,0.9720000000000002,VALID,NONE,True,1.2000000000000002,0.9720000000000002,0.0
8484,2024-05-03,East,Beauty,Store,9.0,36.44,327.96,0.21,259.0884,VALID,NONE,True,327.96,259.0884,0.0
8485,2024-10-02,West,Electronics,Store,11.0,629.0,6919.0,0.34,4566.539999999999,VALID,NONE,True,6919.0,4566.539999999999,0.0
8486,2024-03-20,West,Beauty,Online,12.0,421.85,5062.200000000001,0.05,4809.09,VALID,NONE,True,5062.200000000001,4809.09,0.0
8488,2023-01-08,Central,Clothing,Online,11.0,697.84,7676.240000000001,0.07,7138.9032,VALID,NONE,True,7676.240000000001,7138.9032,0.0
8491,2023-09-20,East,Beauty,Store,1.0,539.24,539.24,0.2,431.39200000000005,VALID,NONE,True,539.24,431.39200000000005,0.0
8494,2024-05-22,East,Home,Marketplace,7.0,188.69,1320.83,0.09,1201.9553,VALID,NONE,True,1320.83,1201.9553,0.0
8495,2024-05-07,Central,Home,Marketplace,2.0,35.53,71.06,0.01,70.3494,VALID,NONE,True,71.06,70.3494,0.0
8496,2024-08-18,East,Sports,Store,2.0,212.27,424.54,0.1,382.086,VALID,NONE,True,424.54,382.086,0.0
8497,2023-10-12,East,Electronics,Store,1.0,17.56,17.56,0.03,17.033199999999997,VALID,NONE,True,17.56,17.033199999999997,0.0
8499,2024-09-19,North,Beauty,Marketplace,11.0,418.04,4598.4400000000005,0.23,3540.7988000000005,VALID,NONE,True,4598.4400000000005,3540.7988000000005,0.0
8500,2023-08-29,North,Sports,Online,9.0,200.58,1805.22,0.08,1660.8024,VALID,NONE,True,1805.22,1660.8024,0.0
8501,2023-12-22,South,Clothing,Marketplace,12.0,271.19,3254.28,0.27,2375.6244,VALID,NONE,True,3254.2799999999997,2375.6243999999997,-4.547473508864641e-13
8502,2023-01-18,North,Electronics,Marketplace,12.0,260.26,3123.12,0.01,3091.8888,VALID,NONE,True,3123.12,3091.8887999999997,0.0
8504,2024-05-19,South,Home,Online,10.0,569.72,5697.200000000001,0.31,3931.068,VALID,NONE,True,5697.200000000001,3931.068,0.0
8505,2024-11-02,West,Home,Marketplace,4.0,627.52,2510.08,0.27,1832.3584,VALID,NONE,True,2510.08,1832.3583999999998,0.0
8507,2023-08-10,Central,Electronics,Store,10.0,406.12,4061.2,0.22,3167.736,VALID,NONE,True,4061.2,3167.736,0.0
8508,2023-10-10,South,Clothing,Marketplace,14.0,208.77,2922.78,0.13,2542.8186,VALID,NONE,True,2922.78,2542.8186,0.0
8509,2024-06-19,West,Electronics,Marketplace,13.0,552.57,7183.410000000001,0.12,6321.4008,VALID,NONE,True,7183.410000000001,6321.4008,0.0
8510,2024-08-14,West,Sports,Store,5.0,69.19,345.95,0.22,269.841,VALID,NONE,True,345.95,269.841,0.0
8511,2023-12-12,West,Electronics,Marketplace,2.0,634.77,1269.54,0.13,1104.4998,VALID,NONE,True,1269.54,1104.4998,0.0
8512,2024-05-16,West,Sports,Marketplace,7.0,479.69,3357.83,0.21,2652.6857,VALID,NONE,True,3357.83,2652.6857,0.0
8513,2023-01-04,Central,Clothing,Marketplace,13.0,383.7,4988.099999999999,0.16,4190.003999999999,VALID,NONE,True,4988.099999999999,4190.003999999999,0.0
8514,2023-01-08,South,Clothing,Marketplace,5.0,250.84,1254.2,0.04,1204.032,VALID,NONE,True,1254.2,1204.032,0.0
8517,2024-04-26,North,Home,Store,14.0,64.66,905.24,0.0,905.24,VALID,NONE,True,905.24,905.24,0.0
8518,2023-06-15,Central,Home,Marketplace,3.0,220.98,662.9399999999999,0.14,570.1283999999999,VALID,NONE,True,662.9399999999999,570.1283999999999,0.0
8519,2023-09-20,North,Electronics,Marketplace,3.0,27.13,81.39,0.3,56.973,VALID,NONE,True,81.39,56.973,0.0
8520,2023-08-13,West,Beauty,Marketplace,12.0,220.69,2648.28,0.15,2251.038,VALID,NONE,True,2648.2799999999997,2251.0379999999996,-4.547473508864641e-13
8522,2024-05-20,South,Sports,Store,4.0,183.1,732.4,0.15,622.54,VALID,NONE,True,732.4,622.54,0.0
8524,2023-01-14,West,Electronics,Marketplace,13.0,71.31,927.03,0.19,750.8943,VALID,NONE,True,927.03,750.8943,0.0
8525,2023-05-03,Central,Clothing,Online,7.0,632.8,4429.599999999999,0.15,3765.16,VALID,NONE,True,4429.599999999999,3765.1599999999994,0.0
8526,2024-05-21,East,Home,Store,9.0,340.12,3061.08,0.22,2387.6424,VALID,NONE,True,3061.08,2387.6424,0.0
8527,2023-03-17,South,Sports,Store,8.0,416.83,3334.64,0.05,3167.908,VALID,NONE,True,3334.64,3167.908,0.0
8528,2024-06-12,South,Clothing,Online,10.0,602.12,6021.2,0.25,4515.9,VALID,NONE,True,6021.2,4515.9,0.0
8530,2023-04-12,East,Sports,Store,6.0,463.52,2781.12,0.3,1946.784,VALID,NONE,True,2781.12,1946.7839999999999,0.0
8531,2023-11-29,South,Clothing,Store,11.0,211.15,2322.65,0.15,1974.2525,VALID,NONE,True,2322.65,1974.2525,0.0
8532,2023-12-10,Central,Home,Marketplace,7.0,316.54,2215.78,0.05,2104.991,VALID,NONE,True,2215.78,2104.991,0.0
8533,2024-12-02,West,Beauty,Store,8.0,370.46,2963.68,0.21,2341.3072,VALID,NONE,True,2963.68,2341.3072,0.0
8535,2023-07-15,South,Clothing,Online,5.0,26.78,133.9,0.18,109.79800000000002,VALID,NONE,True,133.9,109.79800000000002,0.0
8537,2024-12-28,West,Sports,Marketplace,8.0,194.42,1555.36,0.18,1275.3952,VALID,NONE,True,1555.36,1275.3952,0.0
8538,2023-10-22,North,Beauty,Online,6.0,76.83,460.98,0.3,322.686,VALID,NONE,True,460.98,322.686,0.0
8539,2023-12-16,East,Sports,Online,1.0,237.59,237.59,0.24,180.5684,VALID,NONE,True,237.59,180.5684,0.0
8541,2023-09-26,North,Clothing,Store,1.0,282.15,282.15,0.22,220.077,VALID,NONE,True,282.15,220.077,0.0
8542,2024-12-15,North,Electronics,Marketplace,5.0,519.9,2599.5,0.2,2079.6,VALID,NONE,True,2599.5,2079.6,0.0
8543,2023-11-30,North,Home,Store,9.0,664.19,5977.710000000001,0.0,5977.710000000001,VALID,NONE,True,5977.710000000001,5977.710000000001,0.0
8544,2023-01-03,West,Electronics,Marketplace,6.0,339.47,2036.82,0.08,1873.8744,VALID,NONE,True,2036.8200000000002,1873.8744000000002,2.2737367544323206e-13
8546,2024-01-25,South,Clothing,Online,8.0,389.12,3112.96,0.31,2147.9424,VALID,NONE,True,3112.96,2147.9424,0.0
8547,2024-06-24,Central,Clothing,Store,9.0,398.77,3588.93,0.13,3122.3691,VALID,NONE,True,3588.93,3122.3691,0.0
8548,2024-12-14,West,Beauty,Marketplace,4.0,194.6,778.4,0.26,576.016,VALID,NONE,True,778.4,576.016,0.0
8549,2023-11-04,South,Clothing,Marketplace,8.0,48.15,385.2,0.07,358.236,VALID,NONE,True,385.2,358.236,0.0
8550,2024-03-13,Central,Clothing,Online,10.0,481.83,4818.3,0.29,3420.993,VALID,NONE,True,4818.3,3420.993,0.0
8551,2024-10-20,East,Electronics,Marketplace,11.0,646.23,7108.530000000001,0.06,6682.0182,VALID,NONE,True,7108.530000000001,6682.0182,0.0
8553,2024-01-30,West,Home,Marketplace,12.0,380.51,4566.12,0.03,4429.136399999999,VALID,NONE,True,4566.12,4429.136399999999,0.0
8554,2024-06-25,West,Home,Store,10.0,538.83,5388.3,0.23,4148.991,VALID,NONE,True,5388.3,4148.991,0.0
8555,2023-03-27,South,Electronics,Marketplace,14.0,201.88,2826.32,0.23,2176.2664,VALID,NONE,True,2826.3199999999997,2176.2664,-4.547473508864641e-13
8557,2024-02-17,West,Beauty,Store,13.0,239.23,3109.99,0.34,2052.5934,VALID,NONE,True,3109.99,2052.5933999999997,0.0
8559,2024-11-12,East,Home,Online,2.0,29.05,58.1,0.01,57.519,VALID,NONE,True,58.1,57.519,0.0
8562,2024-10-09,East,Home,Marketplace,11.0,290.47,3195.17,0.29,2268.5707,VALID,NONE,True,3195.17,2268.5706999999998,0.0
8564,2023-11-02,East,Electronics,Online,8.0,376.69,3013.52,0.05,2862.844,VALID,NONE,True,3013.52,2862.844,0.0
8565,2024-12-16,North,Electronics,Marketplace,3.0,633.14,1899.42,0.11,1690.4838000000002,VALID,NONE,True,1899.42,1690.4838000000002,0.0
8566,2024-01-04,North,Sports,Store,14.0,340.04,4760.56,0.27,3475.2088000000003,VALID,NONE,True,4760.56,3475.2088000000003,0.0
8568,2024-06-23,Central,Electronics,Online,2.0,664.4,1328.8,0.18,1089.616,VALID,NONE,True,1328.8,1089.616,0.0
8570,2024-12-25,East,Clothing,Online,4.0,335.06,1340.24,0.3,938.168,VALID,NONE,True,1340.24,938.1679999999999,0.0
8572,2024-06-21,Central,Home,Store,3.0,151.93,455.79,0.03,442.1163,VALID,NONE,True,455.79,442.1163,0.0
8576,2023-12-17,South,Sports,Store,14.0,245.25,3433.5,0.16,2884.14,VALID,NONE,True,3433.5,2884.14,0.0
8577,2023-12-18,West,Home,Online,1.0,472.03,472.03,0.15,401.2255,VALID,NONE,True,472.03,401.22549999999995,0.0
8578,2024-05-02,Central,Electronics,Store,2.0,45.51,91.02,0.3,63.71399999999999,VALID,NONE,True,91.02,63.71399999999999,0.0
8582,2023-12-29,East,Home,Marketplace,11.0,564.6,6210.6,0.02,6086.388,VALID,NONE,True,6210.6,6086.388,0.0
8583,2024-11-28,North,Electronics,Marketplace,2.0,144.04,288.08,0.1,259.272,VALID,NONE,True,288.08,259.272,0.0
8584,2024-11-10,North,Electronics,Marketplace,4.0,166.91,667.64,0.08,614.2288,VALID,NONE,True,667.64,614.2288,0.0
8585,2024-04-16,South,Electronics,Store,13.0,534.47,6948.110000000001,0.11,6183.817900000001,VALID,NONE,True,6948.110000000001,6183.817900000001,0.0
8586,2023-06-21,East,Clothing,Store,8.0,137.47,1099.76,0.35,714.844,VALID,NONE,True,1099.76,714.844,0.0
8587,2024-05-29,East,Home,Online,13.0,154.98,2014.74,0.2,1611.792,VALID,NONE,True,2014.7399999999998,1611.792,-2.2737367544323206e-13
8588,2024-09-22,Central,Electronics,Online,7.0,97.32,681.24,0.11,606.3036,VALID,NONE,True,681.24,606.3036,0.0
8589,2024-08-24,West,Clothing,Store,5.0,304.72,1523.6,0.04,1462.6560000000002,VALID,NONE,True,1523.6000000000001,1462.6560000000002,2.2737367544323206e-13
8592,2024-02-05,South,Beauty,Marketplace,1.0,688.82,688.82,0.19,557.9442,VALID,NONE,True,688.82,557.9442,0.0
8597,2023-11-12,Central,Sports,Marketplace,12.0,357.16,4285.92,0.14,3685.8912,VALID,NONE,True,4285.92,3685.8912,0.0
8598,2024-08-14,Central,Home,Store,8.0,540.52,4324.16,0.18,3545.8112,VALID,NONE,True,4324.16,3545.8112,0.0
8599,2024-07-04,North,Sports,Marketplace,9.0,282.31,2540.79,0.03,2464.5663,VALID,NONE,True,2540.79,2464.5663,0.0
8602,2023-03-11,Central,Sports,Store,2.0,635.18,1270.36,0.15,1079.8059999999998,VALID,NONE,True,1270.36,1079.8059999999998,0.0
8603,2023-05-26,North,Home,Online,14.0,438.69,6141.66,0.05,5834.576999999999,VALID,NONE,True,6141.66,5834.576999999999,0.0
8604,2024-09-18,West,Electronics,Online,6.0,295.65,1773.9,0.13,1543.293,VALID,NONE,True,1773.8999999999999,1543.293,-2.2737367544323206e-13
8605,2024-07-17,West,Clothing,Store,14.0,660.14,9241.96,0.13,8040.5052,VALID,NONE,True,9241.96,8040.5052,0.0
8607,2023-01-28,North,Clothing,Online,8.0,421.13,3369.04,0.25,2526.78,VALID,NONE,True,3369.04,2526.7799999999997,0.0
8608,2024-04-17,Central,Beauty,Online,7.0,665.92,4661.44,0.14,4008.8384,VALID,NONE,True,4661.44,4008.8383999999996,0.0
8609,2024-10-23,North,Sports,Store,12.0,2.66,31.92,0.23,24.5784,VALID,NONE,True,31.92,24.578400000000002,0.0
8612,2023-04-10,Central,Electronics,Online,11.0,114.38,1258.1799999999998,0.01,1245.5982,VALID,NONE,True,1258.1799999999998,1245.5982,0.0
8613,2024-06-05,Central,Sports,Store,1.0,451.16,451.16,0.27,329.34680000000003,VALID,NONE,True,451.16,329.34680000000003,0.0
8614,2023-02-04,West,Electronics,Marketplace,8.0,583.77,4670.16,0.03,4530.0552,VALID,NONE,True,4670.16,4530.0552,0.0
8615,2024-12-05,Central,Home,Marketplace,14.0,247.66,3467.24,0.13,3016.4988,VALID,NONE,True,3467.24,3016.4988,0.0
8618,2023-11-30,South,Sports,Marketplace,7.0,562.21,3935.47,0.14,3384.5042000000003,VALID,NONE,True,3935.4700000000003,3384.5042000000003,4.547473508864641e-13
8619,2024-01-07,East,Home,Marketplace,1.0,224.96,224.96,0.08,206.96320000000003,VALID,NONE,True,224.96,206.96320000000003,0.0
8620,2024-12-01,North,Electronics,Online,5.0,541.03,2705.15,0.2,2164.12,VALID,NONE,True,2705.1499999999996,2164.12,-4.547473508864641e-13
8621,2024-04-16,South,Sports,Marketplace,5.0,410.74,2053.7,0.23,1581.349,VALID,NONE,True,2053.7,1581.349,0.0
8622,2023-04-28,South,Clothing,Store,3.0,697.86,2093.58,0.05,1988.901,VALID,NONE,True,2093.58,1988.9009999999998,0.0
8625,2023-05-23,South,Electronics,Store,3.0,672.05,2016.15,0.14,1733.889,VALID,NONE,True,2016.1499999999999,1733.889,-2.2737367544323206e-13
8629,2023-05-29,South,Home,Online,6.0,588.25,3529.5,0.26,2611.83,VALID,NONE,True,3529.5,2611.83,0.0
8630,2024-03-17,East,Sports,Store,4.0,150.03,600.12,0.14,516.1032,VALID,NONE,True,600.12,516.1032,0.0
8631,2024-12-26,Central,Electronics,Marketplace,4.0,357.08,1428.32,0.3,999.8239999999998,VALID,NONE,True,1428.32,999.8239999999998,0.0
8635,2024-12-26,West,Clothing,Marketplace,8.0,12.22,97.76,0.23,75.27520000000001,VALID,NONE,True,97.76,75.27520000000001,0.0
8637,2024-10-27,North,Electronics,Store,4.0,363.09,1452.36,0.03,1408.7892,VALID,NONE,True,1452.36,1408.7892,0.0
8640,2023-07-09,Central,Beauty,Marketplace,11.0,94.6,1040.6,0.02,1019.788,VALID,NONE,True,1040.6,1019.7879999999999,0.0
8641,2024-04-12,South,Home,Marketplace,8.0,444.37,3554.96,0.29,2524.0216,VALID,NONE,True,3554.96,2524.0216,0.0
8642,2024-01-17,North,Electronics,Store,2.0,510.18,1020.36,0.1,918.324,VALID,NONE,True,1020.36,918.3240000000001,0.0
8643,2024-01-23,West,Home,Marketplace,1.0,440.24,440.24,0.16,369.8016,VALID,NONE,True,440.24,369.8016,0.0
8645,2023-06-02,North,Sports,Marketplace,14.0,552.95,7741.300000000001,0.14,6657.518000000001,VALID,NONE,True,7741.300000000001,6657.518000000001,0.0
8646,2024-07-07,Central,Home,Store,6.0,289.85,1739.1,0.11,1547.7990000000002,VALID,NONE,True,1739.1000000000001,1547.7990000000002,2.2737367544323206e-13
8647,2023-07-10,West,Home,Marketplace,10.0,343.79,3437.9,0.26,2544.046,VALID,NONE,True,3437.9,2544.046,0.0
8648,2023-06-26,South,Beauty,Store,12.0,133.89,1606.6799999999998,0.32,1092.5423999999998,VALID,NONE,True,1606.6799999999998,1092.5423999999998,0.0
8649,2024-10-25,East,Beauty,Marketplace,2.0,93.21,186.42,0.2,149.136,VALID,NONE,True,186.42,149.136,0.0
8650,2024-07-28,South,Clothing,Store,12.0,153.1,1837.2,0.22,1433.0159999999998,VALID,NONE,True,1837.1999999999998,1433.0159999999998,-2.2737367544323206e-13
8651,2023-06-11,East,Sports,Store,4.0,623.3,2493.2,0.26,1844.968,VALID,NONE,True,2493.2,1844.9679999999998,0.0
8653,2024-10-16,South,Sports,Store,2.0,225.28,450.56,0.34,297.3696,VALID,NONE,True,450.56,297.3696,0.0
8654,2023-04-21,West,Beauty,Online,6.0,539.01,3234.06,0.26,2393.2044,VALID,NONE,True,3234.06,2393.2044,0.0
8655,2024-11-17,West,Sports,Online,6.0,425.58,2553.48,0.14,2195.9928,VALID,NONE,True,2553.48,2195.9928,0.0
8656,2023-01-07,West,Sports,Store,9.0,22.09,198.81,0.13,172.9647,VALID,NONE,True,198.81,172.9647,0.0
8657,2024-12-17,North,Sports,Marketplace,8.0,40.29,322.32,0.17,267.5256,VALID,NONE,True,322.32,267.5256,0.0
8658,2023-12-25,East,Home,Marketplace,1.0,665.74,665.74,0.21,525.9346,VALID,NONE,True,665.74,525.9346,0.0
8660,2024-01-20,South,Sports,Online,11.0,450.51,4955.61,0.21,3914.9319,VALID,NONE,True,4955.61,3914.9319,0.0
8661,2023-08-26,Central,Electronics,Online,12.0,620.4,7444.799999999999,0.34,4913.567999999999,VALID,NONE,True,7444.799999999999,4913.567999999999,0.0
8663,2023-09-24,South,Beauty,Online,1.0,456.79,456.79,0.02,447.6542,VALID,NONE,True,456.79,447.6542,0.0
8664,2023-10-16,Central,Electronics,Marketplace,10.0,212.4,2124.0,0.14,1826.64,VALID,NONE,True,2124.0,1826.6399999999999,0.0
8667,2024-03-17,North,Home,Online,3.0,630.06,1890.18,0.11,1682.2602,VALID,NONE,True,1890.1799999999998,1682.2602,-2.2737367544323206e-13
8668,2023-02-08,West,Sports,Marketplace,14.0,403.83,5653.62,0.15,4805.577,VALID,NONE,True,5653.62,4805.577,0.0
8669,2024-03-16,North,Clothing,Store,3.0,353.97,1061.91,0.2,849.5280000000001,VALID,NONE,True,1061.91,849.5280000000001,0.0
8670,2024-05-23,Central,Clothing,Marketplace,8.0,639.33,5114.64,0.34,3375.6624,VALID,NONE,True,5114.64,3375.6623999999997,0.0
8671,2023-01-03,West,Clothing,Store,13.0,345.76,4494.88,0.03,4360.0336,VALID,NONE,True,4494.88,4360.0336,0.0
8673,2023-11-24,South,Sports,Marketplace,10.0,214.07,2140.7,0.1,1926.63,VALID,NONE,True,2140.7,1926.6299999999999,0.0
8674,2023-01-10,Central,Electronics,Store,10.0,233.46,2334.6,0.14,2007.756,VALID,NONE,True,2334.6,2007.7559999999999,0.0
8675,2024-10-23,East,Sports,Online,1.0,233.65,233.65,0.33,156.54549999999998,VALID,NONE,True,233.65,156.54549999999998,0.0
8676,2023-10-21,North,Electronics,Marketplace,10.0,506.23,5062.3,0.04,4859.808,VALID,NONE,True,5062.3,4859.808,0.0
8677,2024-04-23,South,Sports,Online,5.0,694.65,3473.25,0.1,3125.925,VALID,NONE,True,3473.25,3125.925,0.0
8678,2023-05-15,South,Sports,Online,14.0,506.25,7087.5,0.19,5740.875,VALID,NONE,True,7087.5,5740.875,0.0
8679,2023-06-25,Central,Electronics,Online,14.0,96.91,1356.74,0.31,936.1506,VALID,NONE,True,1356.74,936.1505999999999,0.0
8680,2024-06-08,East,Clothing,Marketplace,14.0,286.53,4011.42,0.21,3169.0218,VALID,NONE,True,4011.4199999999996,3169.0218,-4.547473508864641e-13
8682,2023-10-11,North,Home,Store,10.0,64.69,646.9,0.23,498.113,VALID,NONE,True,646.9,498.113,0.0
8683,2024-08-28,South,Clothing,Marketplace,2.0,279.37,558.74,0.02,547.5652,VALID,NONE,True,558.74,547.5652,0.0
8684,2024-11-13,Central,Beauty,Online,14.0,208.62,2920.6800000000003,0.12,2570.1984,VALID,NONE,True,2920.6800000000003,2570.1984,0.0
8687,2023-11-04,West,Beauty,Online,13.0,6.6,85.8,0.07,79.794,VALID,NONE,True,85.8,79.794,0.0
8690,2023-12-27,South,Home,Online,14.0,526.7,7373.800000000001,0.17,6120.254000000001,VALID,NONE,True,7373.800000000001,6120.254000000001,0.0
8691,2023-03-18,West,Home,Online,6.0,116.02,696.12,0.22,542.9736,VALID,NONE,True,696.12,542.9736,0.0
8692,2023-09-22,East,Sports,Online,14.0,430.32,6024.48,0.27,4397.8704,VALID,NONE,True,6024.48,4397.8704,0.0
8693,2024-03-31,South,Sports,Online,10.0,375.43,3754.3,0.29,2665.553,VALID,NONE,True,3754.3,2665.553,0.0
8695,2024-01-09,Central,Electronics,Store,13.0,437.67,5689.71,0.03,5519.0187,VALID,NONE,True,5689.71,5519.0187,0.0
8696,2024-10-22,North,Electronics,Store,12.0,595.55,7146.599999999999,0.26,5288.484,VALID,NONE,True,7146.599999999999,5288.4839999999995,0.0
8697,2023-05-06,South,Sports,Online,14.0,466.19,6526.66,0.18,5351.8612,VALID,NONE,True,6526.66,5351.8612,0.0
8699,2024-06-20,North,Home,Marketplace,7.0,276.12,1932.84,0.18,1584.9288,VALID,NONE,True,1932.8400000000001,1584.9288000000001,2.2737367544323206e-13
8700,2023-12-08,West,Electronics,Online,5.0,358.04,1790.2,0.11,1593.278,VALID,NONE,True,1790.2,1593.278,0.0
8701,2024-12-15,North,Home,Store,1.0,271.97,271.97,0.18,223.01540000000003,VALID,NONE,True,271.97,223.01540000000003,0.0
8702,2023-07-28,East,Beauty,Store,1.0,349.12,349.12,0.1,314.208,VALID,NONE,True,349.12,314.208,0.0
8704,2023-07-22,East,Beauty,Online,8.0,95.44,763.52,0.14,656.6272,VALID,NONE,True,763.52,656.6272,0.0
8706,2023-06-06,East,Sports,Online,13.0,210.55,2737.15,0.08,2518.1780000000003,VALID,NONE,True,2737.15,2518.1780000000003,0.0
8707,2023-05-09,South,Home,Store,9.0,99.2,892.8000000000001,0.25,669.6,VALID,NONE,True,892.8000000000001,669.6,0.0
8708,2023-07-30,North,Sports,Marketplace,9.0,175.17,1576.53,0.26,1166.6322,VALID,NONE,True,1576.53,1166.6322,0.0
8709,2023-05-19,East,Electronics,Online,3.0,485.67,1457.01,0.13,1267.5987,VALID,NONE,True,1457.01,1267.5987,0.0
8710,2024-07-08,Central,Clothing,Online,1.0,77.01,77.01,0.14,66.2286,VALID,NONE,True,77.01,66.2286,0.0
8712,2023-02-21,North,Clothing,Online,8.0,147.34,1178.72,0.08,1084.4224000000002,VALID,NONE,True,1178.72,1084.4224000000002,0.0
8713,2023-12-04,South,Home,Marketplace,10.0,504.61,5046.1,0.0,5046.1,VALID,NONE,True,5046.1,5046.1,0.0
8714,2024-03-04,North,Sports,Online,9.0,25.25,227.25,0.32,154.52999999999997,VALID,NONE,True,227.25,154.52999999999997,0.0
8715,2023-01-26,West,Electronics,Store,10.0,498.12,4981.2,0.15,4234.02,VALID,NONE,True,4981.2,4234.0199999999995,0.0
8716,2023-01-30,North,Clothing,Online,3.0,80.09,240.27,0.04,230.6592,VALID,NONE,True,240.27,230.6592,0.0
8719,2024-06-27,West,Electronics,Store,14.0,401.73,5624.22,0.1,5061.798000000001,VALID,NONE,True,5624.22,5061.798000000001,0.0
8721,2023-11-26,North,Beauty,Store,6.0,244.82,1468.92,0.26,1087.0008,VALID,NONE,True,1468.92,1087.0008,0.0
8725,2023-01-07,South,Electronics,Marketplace,10.0,66.89,668.9,0.17,555.1869999999999,VALID,NONE,True,668.9,555.1869999999999,0.0
8727,2023-01-07,Central,Clothing,Store,5.0,483.56,2417.8,0.13,2103.4860000000003,VALID,NONE,True,2417.8,2103.4860000000003,0.0
8729,2023-10-12,East,Electronics,Store,13.0,450.12,5851.56,0.14,5032.341600000001,VALID,NONE,True,5851.56,5032.341600000001,0.0
8730,2023-09-28,Central,Beauty,Online,1.0,377.22,377.22,0.1,339.49800000000005,VALID,NONE,True,377.22,339.49800000000005,0.0
8731,2023-02-06,East,Sports,Store,14.0,312.87,4380.18,0.34,2890.9188,VALID,NONE,True,4380.18,2890.9188,0.0
8733,2024-12-19,West,Sports,Marketplace,14.0,53.3,746.1999999999999,0.29,529.8019999999999,VALID,NONE,True,746.1999999999999,529.8019999999999,0.0
8735,2023-06-08,Central,Beauty,Marketplace,9.0,316.18,2845.62,0.28,2048.8464,VALID,NONE,True,2845.62,2048.8464,0.0
8743,2024-06-11,North,Clothing,Marketplace,1.0,347.2,347.2,0.06,326.368,VALID,NONE,True,347.2,326.368,0.0
8744,2023-02-22,East,Clothing,Marketplace,4.0,487.54,1950.16,0.16,1638.1344,VALID,NONE,True,1950.16,1638.1344,0.0
8745,2024-04-21,West,Home,Online,9.0,103.64,932.76,0.18,764.8632,VALID,NONE,True,932.76,764.8632,0.0
8746,2023-03-03,Central,Home,Marketplace,8.0,306.37,2450.96,0.16,2058.8064,VALID,NONE,True,2450.96,2058.8064,0.0
8747,2023-04-04,North,Clothing,Store,11.0,445.47,4900.17,0.1,4410.153,VALID,NONE,True,4900.17,4410.153,0.0
8748,2024-03-09,South,Home,Marketplace,12.0,588.78,7065.36,0.26,5228.3664,VALID,NONE,True,7065.36,5228.3664,0.0
8749,2023-09-16,Central,Sports,Online,5.0,39.42,197.1,0.05,187.245,VALID,NONE,True,197.10000000000002,187.245,2.842170943040401e-14
8752,2024-08-08,North,Beauty,Online,10.0,302.39,3023.9,0.03,2933.1829999999995,VALID,NONE,True,3023.8999999999996,2933.1829999999995,-4.547473508864641e-13
8753,2024-09-01,West,Home,Online,6.0,375.47,2252.82,0.13,1959.9534,VALID,NONE,True,2252.82,1959.9534,0.0
8754,2024-11-24,North,Clothing,Online,8.0,278.44,2227.52,0.35,1447.888,VALID,NONE,True,2227.52,1447.8880000000001,0.0
8755,2023-04-18,South,Sports,Online,13.0,560.57,7287.410000000001,0.24,5538.431600000001,VALID,NONE,True,7287.410000000001,5538.431600000001,0.0
8757,2024-07-28,South,Beauty,Marketplace,3.0,285.34,856.02,0.06,804.6587999999999,VALID,NONE,True,856.02,804.6587999999999,0.0
8758,2023-05-06,East,Clothing,Online,12.0,630.39,7564.68,0.04,7262.0928,VALID,NONE,True,7564.68,7262.0928,0.0
8759,2024-12-06,Central,Home,Online,1.0,488.41,488.41,0.26,361.4234,VALID,NONE,True,488.41,361.4234,0.0
8762,2024-07-11,North,Home,Marketplace,3.0,622.0,1866.0,0.09,1698.06,VALID,NONE,True,1866.0,1698.06,0.0
8766,2024-05-19,East,Home,Marketplace,2.0,565.16,1130.32,0.25,847.74,VALID,NONE,True,1130.32,847.74,0.0
8767,2024-10-29,Central,Electronics,Marketplace,4.0,294.13,1176.52,0.02,1152.9896,VALID,NONE,True,1176.52,1152.9895999999999,0.0
8768,2024-06-18,West,Home,Store,14.0,214.45,3002.3,0.03,2912.231,VALID,NONE,True,3002.2999999999997,2912.2309999999998,-4.547473508864641e-13
8769,2024-12-26,West,Clothing,Online,6.0,42.7,256.20000000000005,0.01,253.63800000000003,VALID,NONE,True,256.20000000000005,253.63800000000003,0.0
