order_id,order_date,region,category,sales_channel,quantity,unit_price,gross_sales,discount,net_sales
8353,2024-10-31,Central,Electronics,Store,6.0,44.31,265.86,0.22,207.37080000000003
8354,2023-04-01,North,Electronics,Online,4.0,643.6,2574.4,0.27,1879.3120000000001
8355,2024-03-26,West,Home,Online,2.0,233.25,466.5,0.05,443.17499999999995
8356,2023-11-15,West,Electronics,Marketplace,4.0,596.81,2387.24,0.07,2220.1331999999998
8357,2023-07-02,North,Clothing,Marketplace,5.0,45.56,227.8,0.24,173.12800000000001
8358,2024-10-31,West,Home,Online,9.0,699.21,6292.89,0.15,5348.9565
8359,2024-09-08,South,Electronics,Store,6.0,328.36,1970.16,0.02,1930.7568
8360,2024-01-03,North,Beauty,Online,7.0,210.54,1473.78,0.06,1385.3531999999998
8361,2024-12-28,South,Electronics,Online,11.0,652.61,7178.71,0.26,5312.2454
8362,2023-03-29,East,Sports,Marketplace,14.0,488.43,6838.02,0.24,5196.895200000001
8363,2023-03-31,Central,Beauty,Store,9.0,593.84,5344.56,0.13,4649.7672
8364,2024-05-14,North,Home,Store,9.0,,,0.3,
8365,2024-04-03,West,Beauty,Marketplace,3.0,614.47,1843.41,0.19,1493.1621000000002
8366,2024-01-22,North,Beauty,Online,4.0,348.56,1394.24,0.19,1129.3344000000002
8367,2024-04-24,East,Electronics,Store,2.0,160.07,320.14,0.16,268.9176
8368,2023-01-21,South,Sports,Online,13.0,107.23,1393.99,0.31,961.8530999999999
8369,2023-06-03,Central,Clothing,Online,6.0,3.63,21.78,0.04,20.9088
8370,2023-01-21,Central,Electronics,Store,10.0,575.72,5757.200000000001,,
8371,2024-08-12,East,Clothing,Store,,404.78,,0.04,
8372,2024-12-17,South,Home,Marketplace,0.0,34.11,0.0,0.01,0.0
8373,2024-02-09,East,Clothing,Store,14.0,37.87,530.18,0.1,477.162
8374,2023-11-19,South,Home,Marketplace,2.0,-3.28,-6.56,0.1,-5.904
8375,2024-08-01,West,Electronics,Store,9.0,499.17,4492.53,0.32,3054.9203999999995
8376,2024-03-04,Central,Clothing,Marketplace,7.0,59.31,415.17,0.18,340.43940000000003
8377,2023-06-07,Central,Electronics,Marketplace,4.0,-17.09,-68.36,0.24,-51.9536
8378,2024-06-16,North,Home,Store,6.0,553.6,3321.6000000000004,0.1,2989.4400000000005
8379,2023-07-28,North,Beauty,Marketplace,9.0,106.69,960.21,0.27,700.9533
8380,2023-12-19,North,Electronics,Online,1.0,-12.34,-12.34,0.34,-8.1444
8381,2024-02-05,Central,Electronics,Marketplace,3.0,48.16,144.48,0.13,125.6976
8382,2024-12-15,South,Beauty,Store,13.0,1.85,24.05,0.23,18.5185
8383,2024-02-17,Central,Beauty,Marketplace,5.0,574.63,2873.15,0.18,2355.983
8384,2024-12-12,East,Clothing,Marketplace,3.0,19.65,58.949999999999996,0.12,51.876
8385,2023-01-15,North,Sports,Marketplace,2.0,290.12,580.24,0.32,394.5632
8386,2023-10-17,East,Sports,Marketplace,2.0,-17.57,-35.14,0.28,-25.3008
8387,2023-07-05,North,Beauty,Online,12.0,-24.53,-294.36,0.27,-214.8828
8388,2024-01-23,Central,Sports,Online,3.0,,,0.2,
8389,2024-09-08,East,Clothing,Online,7.0,155.34,1087.38,0.14,935.1468000000001
8390,2023-09-18,West,Home,Online,7.0,492.28,3445.96,0.01,3411.5004
8391,2023-11-09,South,Home,Online,,-18.72,,,
8392,2024-10-30,South,Electronics,Marketplace,-1.0,135.93,-135.93,0.27,-99.2289
8393,2023-02-24,East,Electronics,Marketplace,6.0,164.11,984.6600000000001,0.32,669.5688
8394,2024-05-26,Central,Electronics,Store,0.0,670.34,0.0,0.19,0.0
8395,2024-10-04,,Clothing,Store,-1.0,604.34,-604.34,0.23,-465.34180000000003
8396,2024-12-03,West,Electronics,Marketplace,9.0,521.94,4697.460000000001,0.32,3194.2728
8397,2023-05-06,North,Beauty,Online,3.0,318.84,956.52,0.01,946.9548
8398,2023-10-21,West,Electronics,Online,7.0,463.52,3244.64,0.23,2498.3728
8399,2023-06-19,West,Beauty,Marketplace,2.0,178.42,356.84,0.01,353.2716
8400,2023-12-03,North,Sports,Marketplace,9.0,530.74,4776.66,0.0,4776.66
8401,2023-10-06,South,Sports,Store,12.0,58.57,702.84,0.35,456.84600000000006
8402,2024-06-06,West,Sports,Marketplace,10.0,140.78,1407.8,0.22,1098.084
8403,2024-04-04,West,Sports,Marketplace,,507.16,,0.19,
8404,2024-04-10,,Home,Online,0.0,407.67,0.0,0.05,0.0
8405,2023-05-14,North,Sports,Marketplace,3.0,598.38,1795.1399999999999,0.05,1705.3829999999998
8406,2024-03-02,South,Beauty,Online,-2.0,682.5,-1365.0,0.27,-996.4499999999999
8407,2023-08-27,East,Home,Online,3.0,328.91,986.73,0.0,986.73
8408,2023-03-09,North,Beauty,Online,,,,0.13,
8409,2023-09-08,North,Beauty,Marketplace,14.0,100.63,1408.82,0.11,1253.8498
8410,2024-03-14,East,Sports,Online,-2.0,677.18,-1354.36,0.24,-1029.3136
8411,2023-01-26,East,Clothing,Marketplace,3.0,221.19,663.5699999999999,0.19,537.4917
8412,2024-09-08,West,Home,Marketplace,8.0,342.77,2742.16,0.08,2522.7871999999998
8413,2024-07-20,North,Sports,Marketplace,-2.0,99.03,-198.06,0.05,-188.15699999999998
8414,2024-10-03,,Beauty,Online,13.0,210.24,2733.12,0.02,2678.4575999999997
8415,2023-01-21,Central,Clothing,Store,9.0,344.31,3098.79,0.18,2541.0078000000003
8416,2024-06-26,East,Home,Marketplace,0.0,448.15,0.0,0.07,0.0
8417,2023-06-27,Central,Home,Store,-1.0,139.01,-139.01,0.02,-136.22979999999998
8418,2024-01-17,West,Sports,Marketplace,7.0,696.18,4873.259999999999,0.11,4337.201399999999
8419,2024-03-23,West,Sports,Store,-2.0,171.07,-342.14,0.14,-294.24039999999997
8420,2024-08-15,Central,Beauty,Online,4.0,462.72,1850.88,0.09,1684.3008000000002
8421,2024-08-03,North,Home,Online,9.0,660.37,5943.33,0.03,5765.0301
8422,2024-07-27,South,Sports,Marketplace,13.0,80.43,1045.5900000000001,0.12,920.1192000000001
8423,2024-05-10,East,Home,Store,5.0,71.07,355.34999999999997,0.01,351.7965
8424,2024-06-08,North,Home,Marketplace,7.0,178.56,1249.92,0.2,999.9360000000001
8425,2024-09-01,West,Home,Store,-2.0,128.85,-257.7,0.22,-201.006
8426,2023-09-28,Central,Clothing,Marketplace,11.0,91.15,1002.6500000000001,0.15,852.2525
8427,2024-12-02,Central,Sports,Marketplace,6.0,124.67,748.02,0.3,523.6139999999999
8428,2023-07-11,West,Clothing,Online,14.0,10.1,141.4,0.2,113.12
8429,2024-03-15,Central,Clothing,Online,,320.4,,0.08,
8430,2024-01-20,East,Clothing,Marketplace,-1.0,507.27,-507.27,0.24,-385.5252
8431,2024-07-25,West,Beauty,Store,0.0,508.0,0.0,0.24,0.0
8432,2023-06-07,Central,Home,Store,8.0,13.89,111.12,0.25,83.34
8433,2023-02-18,East,Beauty,Online,13.0,416.69,5416.97,0.0,5416.97
8434,2024-07-28,East,Electronics,Marketplace,4.0,199.2,796.8,0.19,645.408
8435,2023-08-02,Central,Beauty,Store,14.0,245.01,3430.14,0.19,2778.4134
8436,2024-03-25,North,Beauty,Marketplace,6.0,550.4,3302.3999999999996,0.05,3137.2799999999993
8437,2024-12-16,North,Home,Store,4.0,102.0,408.0,0.21,322.32
8438,2023-07-21,North,Home,Online,12.0,463.14,5557.68,0.23,4279.413600000001
8439,2023-01-28,Central,Clothing,Online,4.0,35.5,142.0,0.31,97.97999999999999
8440,2024-12-15,East,Clothing,Online,-2.0,,,0.14,
8441,2024-02-15,North,Home,Store,-2.0,348.42,-696.84,0.07,-648.0612
8442,2023-02-25,West,Electronics,Online,-1.0,495.14,-495.14,0.13,-430.7718
8443,2023-02-11,North,Home,Marketplace,6.0,297.52,1785.12,0.07,1660.1615999999997
8444,2024-07-22,Central,Home,Marketplace,-2.0,241.57,-483.14,0.27,-352.69219999999996
8445,2023-09-22,South,Electronics,Marketplace,5.0,59.6,298.0,0.33,199.65999999999997
8446,2023-07-22,East,Clothing,Store,7.0,115.63,809.41,0.29,574.6810999999999
8447,2023-04-25,West,Sports,Online,11.0,321.19,3533.09,0.0,3533.09
8448,2024-09-07,East,Clothing,Marketplace,11.0,450.36,4953.96,0.03,4805.3412
8449,2023-04-05,East,Home,Store,10.0,622.09,6220.900000000001,0.15,5287.765
8450,2024-05-22,West,Electronics,Marketplace,10.0,-25.76,-257.6,0.19,-208.65600000000003
8451,2023-03-08,West,Clothing,Store,5.0,139.25,696.25,0.35,452.5625
8452,2024-04-28,West,Beauty,Marketplace,8.0,443.16,3545.28,0.21,2800.7712
8453,2023-07-18,Central,Beauty,Online,5.0,469.49,2347.45,0.05,2230.0775
8454,2024-10-21,West,Beauty,Marketplace,9.0,456.65,4109.849999999999,0.08,3781.0619999999994
8455,2024-04-17,North,Home,Online,11.0,258.67,2845.3700000000003,0.17,2361.6571000000004
8456,2023-05-07,East,Electronics,Marketplace,4.0,203.52,814.08,0.04,781.5168
8457,2023-03-15,South,Beauty,Online,5.0,304.97,1524.8500000000001,0.2,1219.88
8458,2024-05-26,North,Home,Store,5.0,323.38,1616.9,0.28,1164.1680000000001
8459,2024-01-10,Central,Electronics,Online,0.0,,,0.2,
8460,2024-12-08,South,Sports,Marketplace,-2.0,608.86,-1217.72,0.04,-1169.0112
8461,2023-09-27,,Beauty,Online,8.0,385.39,3083.12,0.25,2312.34
8462,2023-09-23,,Beauty,Marketplace,5.0,76.64,383.2,0.34,252.91199999999995
8463,2023-02-10,South,Electronics,Online,5.0,390.84,1954.1999999999998,0.15,1661.0699999999997
8464,2024-04-13,West,Clothing,Store,3.0,347.11,1041.33,0.06,978.8501999999999
8465,2023-09-06,West,Beauty,Store,10.0,570.4,5704.0,0.07,5304.719999999999
8466,2024-01-27,South,Home,Online,12.0,511.2,6134.4,0.27,4478.112
8467,2023-10-25,North,Sports,Store,10.0,244.83,2448.3,0.09,2227.9530000000004
8468,2024-04-14,East,Home,Marketplace,4.0,528.7,2114.8,0.17,1755.284
8469,2023-01-06,South,Sports,Store,9.0,326.61,2939.4900000000002,0.18,2410.3818000000006
8470,2024-10-07,West,Beauty,Store,8.0,154.09,1232.72,0.15,1047.812
8471,2024-12-07,East,Sports,Online,9.0,40.45,364.05,0.35,236.63250000000002
8472,2023-09-19,West,Beauty,Store,,384.27,,0.05,
8473,2024-01-05,Central,Electronics,Marketplace,-2.0,344.52,-689.04,0.26,-509.8896
8474,2024-04-03,West,Home,Marketplace,,250.37,,0.05,
8475,2024-04-21,North,Home,Online,14.0,626.76,8774.64,0.09,7984.9223999999995
8476,2024-02-21,East,Electronics,Online,4.0,661.55,2646.2,0.12,2328.656
8477,2023-02-25,Central,Clothing,Online,4.0,679.88,2719.52,0.11,2420.3728
8478,2023-07-14,Central,Home,Online,6.0,404.71,2428.2599999999998,0.19,1966.8906
8479,2024-04-10,Central,Electronics,Store,8.0,212.07,1696.56,0.23,1306.3512
8480,2024-04-06,East,Beauty,Store,13.0,11.42,148.46,0.13,129.1602
8481,2023-08-09,North,Electronics,Marketplace,0.0,31.21,0.0,0.32,0.0
8482,2024-09-15,South,Electronics,Store,4.0,280.48,1121.92,0.27,819.0016
8483,2024-06-27,Central,Electronics,Marketplace,12.0,0.1,1.2000000000000002,0.19,0.9720000000000002
8484,2024-05-03,East,Beauty,Store,9.0,36.44,327.96,0.21,259.0884
8485,2024-10-02,West,Electronics,Store,11.0,629.0,6919.0,0.34,4566.539999999999
8486,2024-03-20,West,Beauty,Online,12.0,421.85,5062.200000000001,0.05,4809.09
8487,2024-12-24,North,Clothing,Marketplace,4.0,356.39,1425.56,,
8488,2023-01-08,Central,Clothing,Online,11.0,697.84,7676.240000000001,0.07,7138.9032
8489,2023-09-23,Central,Home,Store,-1.0,186.28,-186.28,0.0,-186.28
8490,2024-06-12,North,Electronics,Marketplace,11.0,385.8,4243.8,,
8491,2023-09-20,East,Beauty,Store,1.0,539.24,539.24,0.2,431.39200000000005
8492,2023-02-23,North,Sports,Marketplace,0.0,,,0.28,
8493,2023-10-09,North,Clothing,Marketplace,5.0,-19.2,-96.0,0.28,-69.12
8494,2024-05-22,East,Home,Marketplace,7.0,188.69,1320.83,0.09,1201.9553
8495,2024-05-07,Central,Home,Marketplace,2.0,35.53,71.06,0.01,70.3494
8496,2024-08-18,East,Sports,Store,2.0,212.27,424.54,0.1,382.086
8497,2023-10-12,East,Electronics,Store,1.0,17.56,17.56,0.03,17.033199999999997
8498,2023-01-15,South,Sports,Store,0.0,562.46,0.0,0.22,0.0
8499,2024-09-19,North,Beauty,Marketplace,11.0,418.04,4598.4400000000005,0.23,3540.7988000000005
8500,2023-08-29,North,Sports,Online,9.0,200.58,1805.22,0.08,1660.8024
8501,2023-12-22,South,Clothing,Marketplace,12.0,271.19,3254.2799999999997,0.27,2375.6243999999997
8502,2023-01-18,North,Electronics,Marketplace,12.0,260.26,3123.12,0.01,3091.8887999999997
8503,2024-05-18,North,Home,Marketplace,-2.0,317.92,-635.84,0.15,-540.464
8504,2024-05-19,South,Home,Online,10.0,569.72,5697.200000000001,0.31,3931.068
8505,2024-11-02,West,Home,Marketplace,4.0,627.52,2510.08,0.27,1832.3583999999998
8506,2024-09-03,Central,Clothing,Marketplace,0.0,438.64,0.0,0.27,0.0
8507,2023-08-10,Central,Electronics,Store,10.0,406.12,4061.2,0.22,3167.736
8508,2023-10-10,South,Clothing,Marketplace,14.0,208.77,2922.78,0.13,2542.8186
8509,2024-06-19,West,Electronics,Marketplace,13.0,552.57,7183.410000000001,0.12,6321.4008
8510,2024-08-14,West,Sports,Store,5.0,69.19,345.95,0.22,269.841
8511,2023-12-12,West,Electronics,Marketplace,2.0,634.77,1269.54,0.13,1104.4998
8512,2024-05-16,West,Sports,Marketplace,7.0,479.69,3357.83,0.21,2652.6857
8513,2023-01-04,Central,Clothing,Marketplace,13.0,383.7,4988.099999999999,0.16,4190.003999999999
8514,2023-01-08,South,Clothing,Marketplace,5.0,250.84,1254.2,0.04,1204.032
8515,2023-12-16,East,Electronics,Store,,459.66,,0.15,
8516,2024-06-19,North,Home,Marketplace,-1.0,104.84,-104.84,0.25,-78.63
8517,2024-04-26,North,Home,Store,14.0,64.66,905.24,0.0,905.24
8518,2023-06-15,Central,Home,Marketplace,3.0,220.98,662.9399999999999,0.14,570.1283999999999
8519,2023-09-20,North,Electronics,Marketplace,3.0,27.13,81.39,0.3,56.973
8520,2023-08-13,West,Beauty,Marketplace,12.0,220.69,2648.2799999999997,0.15,2251.0379999999996
8521,2024-04-16,North,Home,Store,13.0,,,0.19,
8522,2024-05-20,South,Sports,Store,4.0,183.1,732.4,0.15,622.54
8523,2023-06-21,Central,Home,Online,0.0,575.92,0.0,0.07,0.0
8524,2023-01-14,West,Electronics,Marketplace,13.0,71.31,927.03,0.19,750.8943
8525,2023-05-03,Central,Clothing,Online,7.0,632.8,4429.599999999999,0.15,3765.1599999999994
8526,2024-05-21,East,Home,Store,9.0,340.12,3061.08,0.22,2387.6424
8527,2023-03-17,South,Sports,Store,8.0,416.83,3334.64,0.05,3167.908
8528,2024-06-12,South,Clothing,Online,10.0,602.12,6021.2,0.25,4515.9
8529,2024-05-11,North,Electronics,Online,6.0,-1.7,-10.2,0.02,-9.995999999999999
8530,2023-04-12,East,Sports,Store,6.0,463.52,2781.12,0.3,1946.7839999999999
8531,2023-11-29,South,Clothing,Store,11.0,211.15,2322.65,0.15,1974.2525
8532,2023-12-10,Central,Home,Marketplace,7.0,316.54,2215.78,0.05,2104.991
8533,2024-12-02,West,Beauty,Store,8.0,370.46,2963.68,0.21,2341.3072
8534,2024-07-06,West,Electronics,Marketplace,0.0,693.84,0.0,0.29,0.0
8535,2023-07-15,South,Clothing,Online,5.0,26.78,133.9,0.18,109.79800000000002
8536,2023-04-13,North,Electronics,Online,14.0,,,0.19,
8537,2024-12-28,West,Sports,Marketplace,8.0,194.42,1555.36,0.18,1275.3952
8538,2023-10-22,North,Beauty,Online,6.0,76.83,460.98,0.3,322.686
8539,2023-12-16,East,Sports,Online,1.0,237.59,237.59,0.24,180.5684
8540,2024-02-20,North,Clothing,Store,0.0,667.24,0.0,0.35,0.0
8541,2023-09-26,North,Clothing,Store,1.0,282.15,282.15,0.22,220.077
8542,2024-12-15,North,Electronics,Marketplace,5.0,519.9,2599.5,0.2,2079.6
8543,2023-11-30,North,Home,Store,9.0,664.19,5977.710000000001,0.0,5977.710000000001
8544,2023-01-03,West,Electronics,Marketplace,6.0,339.47,2036.8200000000002,0.08,1873.8744000000002
8545,2024-08-29,Central,Home,Store,10.0,468.78,4687.799999999999,,
8546,2024-01-25,South,Clothing,Online,8.0,389.12,3112.96,0.31,2147.9424
8547,2024-06-24,Central,Clothing,Store,9.0,398.77,3588.93,0.13,3122.3691
8548,2024-12-14,West,Beauty,Marketplace,4.0,194.6,778.4,0.26,576.016
8549,2023-11-04,South,Clothing,Marketplace,8.0,48.15,385.2,0.07,358.236
8550,2024-03-13,Central,Clothing,Online,10.0,481.83,4818.3,0.29,3420.993
8551,2024-10-20,East,Electronics,Marketplace,11.0,646.23,7108.530000000001,0.06,6682.0182
8552,2024-02-16,East,Home,Store,,,,0.25,
8553,2024-01-30,West,Home,Marketplace,12.0,380.51,4566.12,0.03,4429.136399999999
8554,2024-06-25,West,Home,Store,10.0,538.83,5388.3,0.23,4148.991
8555,2023-03-27,South,Electronics,Marketplace,14.0,201.88,2826.3199999999997,0.23,2176.2664
8556,2023-03-06,North,Sports,Store,9.0,-15.66,-140.94,0.22,-109.9332
8557,2024-02-17,West,Beauty,Store,13.0,239.23,3109.99,0.34,2052.5933999999997
8558,2023-08-10,South,Sports,Store,0.0,428.66,0.0,,
8559,2024-11-12,East,Home,Online,2.0,29.05,58.1,0.01,57.519
8560,2023-07-23,North,Home,Marketplace,-2.0,603.2,-1206.4,0.02,-1182.2720000000002
8561,2024-07-30,,Beauty,Store,10.0,503.02,5030.2,0.05,4778.69
8562,2024-10-09,East,Home,Marketplace,11.0,290.47,3195.17,0.29,2268.5706999999998
8563,2023-11-04,Central,Electronics,Online,,604.63,,0.29,
8564,2023-11-02,East,Electronics,Online,8.0,376.69,3013.52,0.05,2862.844
8565,2024-12-16,North,Electronics,Marketplace,3.0,633.14,1899.42,0.11,1690.4838000000002
8566,2024-01-04,North,Sports,Store,14.0,340.04,4760.56,0.27,3475.2088000000003
8567,2023-11-10,West,Beauty,Online,-2.0,,,0.14,
8568,2024-06-23,Central,Electronics,Online,2.0,664.4,1328.8,0.18,1089.616
8569,2024-06-10,West,Sports,Store,-2.0,218.37,-436.74,0.07,-406.16819999999996
8570,2024-12-25,East,Clothing,Online,4.0,335.06,1340.24,0.3,938.1679999999999
8571,2024-12-09,West,Clothing,Online,2.0,549.72,1099.44,,
8572,2024-06-21,Central,Home,Store,3.0,151.93,455.79,0.03,442.1163
8573,2023-01-02,Central,Electronics,Store,,94.61,,0.22,
8574,2023-02-14,North,Clothing,Online,11.0,,,0.32,
8575,2024-09-18,West,Home,Online,0.0,-28.79,-0.0,0.17,-0.0
8576,2023-12-17,South,Sports,Store,14.0,245.25,3433.5,0.16,2884.14
8577,2023-12-18,West,Home,Online,1.0,472.03,472.03,0.15,401.22549999999995
8578,2024-05-02,Central,Electronics,Store,2.0,45.51,91.02,0.3,63.71399999999999
8579,2023-04-26,West,Clothing,Store,,397.45,,0.15,
8580,2023-09-01,North,Electronics,Store,,566.15,,0.32,
8581,2023-11-04,South,Beauty,Store,-2.0,493.62,-987.24,0.3,-691.068
8582,2023-12-29,East,Home,Marketplace,11.0,564.6,6210.6,0.02,6086.388
8583,2024-11-28,North,Electronics,Marketplace,2.0,144.04,288.08,0.1,259.272
8584,2024-11-10,North,Electronics,Marketplace,4.0,166.91,667.64,0.08,614.2288
8585,2024-04-16,South,Electronics,Store,13.0,534.47,6948.110000000001,0.11,6183.817900000001
8586,2023-06-21,East,Clothing,Store,8.0,137.47,1099.76,0.35,714.844
8587,2024-05-29,East,Home,Online,13.0,154.98,2014.7399999999998,0.2,1611.792
8588,2024-09-22,Central,Electronics,Online,7.0,97.32,681.24,0.11,606.3036
8589,2024-08-24,West,Clothing,Store,5.0,304.72,1523.6000000000001,0.04,1462.6560000000002
8590,2024-07-04,West,Beauty,Online,-2.0,68.59,-137.18,0.14,-117.9748
8591,2023-11-25,South,Clothing,Online,-1.0,274.95,-274.95,0.16,-230.95799999999997
8592,2024-02-05,South,Beauty,Marketplace,1.0,688.82,688.82,0.19,557.9442
8593,2023-02-23,South,Beauty,Online,-1.0,219.12,-219.12,0.18,-179.6784
8594,2023-08-04,East,Electronics,Online,3.0,,,0.11,
8595,2023-09-03,West,Clothing,Store,3.0,-29.01,-87.03,0.06,-81.8082
8596,2023-08-16,South,Clothing,Store,,338.65,,0.19,
8597,2023-11-12,Central,Sports,Marketplace,12.0,357.16,4285.92,0.14,3685.8912
8598,2024-08-14,Central,Home,Store,8.0,540.52,4324.16,0.18,3545.8112
8599,2024-07-04,North,Sports,Marketplace,9.0,282.31,2540.79,0.03,2464.5663
8600,2024-01-23,South,Beauty,Store,0.0,355.65,0.0,0.35,0.0
8601,2023-02-07,Central,Beauty,Store,0.0,658.55,0.0,0.16,0.0
8602,2023-03-11,Central,Sports,Store,2.0,635.18,1270.36,0.15,1079.8059999999998
8603,2023-05-26,North,Home,Online,14.0,438.69,6141.66,0.05,5834.576999999999
8604,2024-09-18,West,Electronics,Online,6.0,295.65,1773.8999999999999,0.13,1543.293
8605,2024-07-17,West,Clothing,Store,14.0,660.14,9241.96,0.13,8040.5052
8606,2024-03-27,,Electronics,Store,6.0,186.19,1117.1399999999999,0.24,849.0264
8607,2023-01-28,North,Clothing,Online,8.0,421.13,3369.04,0.25,2526.7799999999997
8608,2024-04-17,Central,Beauty,Online,7.0,665.92,4661.44,0.14,4008.8383999999996
8609,2024-10-23,North,Sports,Store,12.0,2.66,31.92,0.23,24.578400000000002
8610,2024-06-27,South,Sports,Marketplace,2.0,,,0.22,
8611,2023-03-14,Central,Electronics,Online,0.0,475.64,0.0,0.07,0.0
8612,2023-04-10,Central,Electronics,Online,11.0,114.38,1258.1799999999998,0.01,1245.5982
8613,2024-06-05,Central,Sports,Store,1.0,451.16,451.16,0.27,329.34680000000003
8614,2023-02-04,West,Electronics,Marketplace,8.0,583.77,4670.16,0.03,4530.0552
8615,2024-12-05,Central,Home,Marketplace,14.0,247.66,3467.24,0.13,3016.4988
8616,2023-04-15,East,Electronics,Store,2.0,,,0.02,
8617,2024-09-01,North,Home,Marketplace,,108.17,,0.32,
8618,2023-11-30,South,Sports,Marketplace,7.0,562.21,3935.4700000000003,0.14,3384.5042000000003
8619,2024-01-07,East,Home,Marketplace,1.0,224.96,224.96,0.08,206.96320000000003
8620,2024-12-01,North,Electronics,Online,5.0,541.03,2705.1499999999996,0.2,2164.12
8621,2024-04-16,South,Sports,Marketplace,5.0,410.74,2053.7,0.23,1581.349
8622,2023-04-28,South,Clothing,Store,3.0,697.86,2093.58,0.05,1988.9009999999998
8623,2024-01-20,South,Clothing,Marketplace,13.0,424.83,5522.79,,
8624,2024-12-10,South,Beauty,Store,-1.0,602.35,-602.35,0.23,-463.8095
8625,2023-05-23,South,Electronics,Store,3.0,672.05,2016.1499999999999,0.14,1733.889
8626,2023-05-28,West,Clothing,Online,0.0,582.14,0.0,0.14,0.0
8627,2023-10-16,East,Clothing,Store,0.0,236.88,0.0,0.18,0.0
8628,2023-10-07,Central,Sports,Online,5.0,17.27,86.35,,
8629,2023-05-29,South,Home,Online,6.0,588.25,3529.5,0.26,2611.83
8630,2024-03-17,East,Sports,Store,4.0,150.03,600.12,0.14,516.1032
8631,2024-12-26,Central,Electronics,Marketplace,4.0,357.08,1428.32,0.3,999.8239999999998
8632,2024-08-11,East,Sports,Store,0.0,21.78,0.0,0.04,0.0
8633,2023-06-23,North,Beauty,Store,-1.0,356.31,-356.31,0.12,-313.5528
8634,2024-03-23,West,Sports,Online,4.0,-4.62,-18.48,0.12,-16.2624
8635,2024-12-26,West,Clothing,Marketplace,8.0,12.22,97.76,0.23,75.27520000000001
8636,2024-06-10,East,Electronics,Store,-1.0,607.3,-607.3,0.17,-504.0589999999999
8637,2024-10-27,North,Electronics,Store,4.0,363.09,1452.36,0.03,1408.7892
8638,2023-09-06,South,Beauty,Store,-2.0,425.55,-851.1,,
8639,2024-03-08,South,Clothing,Marketplace,3.0,-11.61,-34.83,0.13,-30.3021
8640,2023-07-09,Central,Beauty,Marketplace,11.0,94.6,1040.6,0.02,1019.7879999999999
8641,2024-04-12,South,Home,Marketplace,8.0,444.37,3554.96,0.29,2524.0216
8642,2024-01-17,North,Electronics,Store,2.0,510.18,1020.36,0.1,918.3240000000001
8643,2024-01-23,West,Home,Marketplace,1.0,440.24,440.24,0.16,369.8016
8644,2024-12-19,South,Clothing,Store,-2.0,-3.02,6.04,0.32,4.1072
8645,2023-06-02,North,Sports,Marketplace,14.0,552.95,7741.300000000001,0.14,6657.518000000001
8646,2024-07-07,Central,Home,Store,6.0,289.85,1739.1000000000001,0.11,1547.7990000000002
8647,2023-07-10,West,Home,Marketplace,10.0,343.79,3437.9,0.26,2544.046
8648,2023-06-26,South,Beauty,Store,12.0,133.89,1606.6799999999998,0.32,1092.5423999999998
8649,2024-10-25,East,Beauty,Marketplace,2.0,93.21,186.42,0.2,149.136
8650,2024-07-28,South,Clothing,Store,12.0,153.1,1837.1999999999998,0.22,1433.0159999999998
8651,2023-06-11,East,Sports,Store,4.0,623.3,2493.2,0.26,1844.9679999999998
8652,2024-11-17,East,Sports,Online,4.0,,,0.22,
8653,2024-10-16,South,Sports,Store,2.0,225.28,450.56,0.34,297.3696
8654,2023-04-21,West,Beauty,Online,6.0,539.01,3234.06,0.26,2393.2044
8655,2024-11-17,West,Sports,Online,6.0,425.58,2553.48,0.14,2195.9928
8656,2023-01-07,West,Sports,Store,9.0,22.09,198.81,0.13,172.9647
8657,2024-12-17,North,Sports,Marketplace,8.0,40.29,322.32,0.17,267.5256
8658,2023-12-25,East,Home,Marketplace,1.0,665.74,665.74,0.21,525.9346
8659,2023-07-24,West,Beauty,Marketplace,-2.0,592.15,-1184.3,0.02,-1160.614
8660,2024-01-20,South,Sports,Online,11.0,450.51,4955.61,0.21,3914.9319
8661,2023-08-26,Central,Electronics,Online,12.0,620.4,7444.799999999999,0.34,4913.567999999999
8662,2024-02-09,South,Sports,Online,0.0,287.39,0.0,0.05,0.0
8663,2023-09-24,South,Beauty,Online,1.0,456.79,456.79,0.02,447.6542
8664,2023-10-16,Central,Electronics,Marketplace,10.0,212.4,2124.0,0.14,1826.6399999999999
8665,2023-11-24,South,Clothing,Marketplace,,76.27,,0.33,
8666,2023-12-19,Central,Sports,Store,-1.0,44.2,-44.2,0.22,-34.476000000000006
8667,2024-03-17,North,Home,Online,3.0,630.06,1890.1799999999998,0.11,1682.2602
8668,2023-02-08,West,Sports,Marketplace,14.0,403.83,5653.62,0.15,4805.577
8669,2024-03-16,North,Clothing,Store,3.0,353.97,1061.91,0.2,849.5280000000001
8670,2024-05-23,Central,Clothing,Marketplace,8.0,639.33,5114.64,0.34,3375.6623999999997
8671,2023-01-03,West,Clothing,Store,13.0,345.76,4494.88,0.03,4360.0336
8672,2023-01-09,,Electronics,Marketplace,9.0,172.93,1556.3700000000001,0.28,1120.5864000000001
8673,2023-11-24,South,Sports,Marketplace,10.0,214.07,2140.7,0.1,1926.6299999999999
8674,2023-01-10,Central,Electronics,Store,10.0,233.46,2334.6,0.14,2007.7559999999999
8675,2024-10-23,East,Sports,Online,1.0,233.65,233.65,0.33,156.54549999999998
