order_id,order_date,region,category,sales_channel,quantity,unit_price,gross_sales,discount,net_sales,category_value,error_code,is_valid
7057,2024-01-23,North,Home,Store,,327.54,,0.26,,NON-RELIABLE,CRITICAL_ERROR,False
7059,2024-12-05,North,Clothing,Online,-2.0,167.51,-335.02,0.28,-241.2144,NON-RELIABLE,CRITICAL_ERROR,False
7064,2023-01-28,North,Home,Online,,614.11,,0.07,,NON-RELIABLE,CRITICAL_ERROR,False
7066,2024-05-18,North,Electronics,Marketplace,-1.0,16.65,-16.65,0.05,-15.817499999999995,NON-RELIABLE,CRITICAL_ERROR,False
7069,2023-12-10,South,Beauty,Store,0.0,582.85,0.0,0.18,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7071,2023-08-06,West,Beauty,Store,-1.0,576.77,-576.77,0.11,-513.3253,NON-RELIABLE,CRITICAL_ERROR,False
7086,2024-10-26,West,Beauty,Online,-2.0,209.35,-418.7,0.04,-401.952,NON-RELIABLE,CRITICAL_ERROR,False
7088,2023-01-28,North,Clothing,Marketplace,,194.2,,0.17,,NON-RELIABLE,CRITICAL_ERROR,False
7092,2024-09-28,East,Beauty,Marketplace,,679.53,,0.06,,NON-RELIABLE,CRITICAL_ERROR,False
7096,2024-08-15,East,Home,Online,,,,0.05,,NON-RELIABLE,CRITICAL_ERROR,False
7099,2023-09-18,East,Clothing,Online,,476.73,,0.2,,NON-RELIABLE,CRITICAL_ERROR,False
7102,2023-10-25,East,Clothing,Marketplace,0.0,47.61,0.0,0.07,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7106,2023-05-22,North,Clothing,Online,14.0,,,0.19,,NON-RELIABLE,CRITICAL_ERROR,False
7113,2024-03-28,,Beauty,Store,-1.0,553.5,-553.5,0.28,-398.52,NON-RELIABLE,CRITICAL_ERROR,False
7114,2023-04-01,Central,Home,Marketplace,-1.0,67.89,-67.89,0.3,-47.523,NON-RELIABLE,CRITICAL_ERROR,False
7115,2024-12-10,East,Home,Marketplace,,,,0.23,,NON-RELIABLE,CRITICAL_ERROR,False
7116,2023-08-26,East,Home,Store,-1.0,450.12,-450.12,0.04,-432.1152,NON-RELIABLE,CRITICAL_ERROR,False
7117,2024-09-19,West,Sports,Store,,556.99,,0.11,,NON-RELIABLE,CRITICAL_ERROR,False
7119,2023-11-24,South,Home,Store,,337.89,,0.19,,NON-RELIABLE,CRITICAL_ERROR,False
7120,2023-03-07,Central,Beauty,Online,-2.0,342.86,-685.72,0.11,-610.2908,NON-RELIABLE,CRITICAL_ERROR,False
7124,2023-09-10,North,Home,Online,2.0,,,0.05,,NON-RELIABLE,CRITICAL_ERROR,False
7127,2023-06-28,North,Clothing,Online,2.0,,,0.1,,NON-RELIABLE,CRITICAL_ERROR,False
7130,2023-05-25,South,Sports,Store,0.0,575.03,0.0,0.06,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7134,2023-11-21,East,Sports,Marketplace,0.0,92.42,0.0,0.2,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7140,2024-02-23,West,Beauty,Online,-1.0,363.38,-363.38,0.19,-294.3378,NON-RELIABLE,CRITICAL_ERROR,False
7145,2023-12-04,Central,Electronics,Online,7.0,-4.26,-29.82,0.05,-28.329,NON-RELIABLE,CRITICAL_ERROR,False
7146,2023-11-20,Central,Electronics,Online,-2.0,,,0.19,,NON-RELIABLE,CRITICAL_ERROR,False
7147,2024-07-04,Central,Electronics,Store,,265.71,,0.14,,NON-RELIABLE,CRITICAL_ERROR,False
7148,2024-01-31,West,Home,Store,0.0,248.43,0.0,0.27,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7149,2023-11-22,South,Electronics,Store,0.0,225.73,0.0,0.23,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7150,2023-04-13,North,Clothing,Store,0.0,648.15,0.0,0.06,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7151,2023-07-11,East,Clothing,Online,0.0,351.66,0.0,0.31,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7152,2023-09-24,East,Sports,Marketplace,,664.16,,0.01,,NON-RELIABLE,CRITICAL_ERROR,False
7157,2023-11-08,,Electronics,Store,,140.73,,0.06,,NON-RELIABLE,CRITICAL_ERROR,False
7161,2023-04-06,West,Beauty,Online,5.0,-26.6,-133.0,0.29,-94.43,NON-RELIABLE,CRITICAL_ERROR,False
7171,2024-10-07,East,Sports,Store,1.0,-7.31,-7.31,0.01,-7.236899999999999,NON-RELIABLE,CRITICAL_ERROR,False
7176,2023-11-16,West,Home,Marketplace,4.0,,,0.21,,NON-RELIABLE,CRITICAL_ERROR,False
7178,2023-03-12,West,Sports,Online,-1.0,594.52,-594.52,0.03,-576.6844,NON-RELIABLE,CRITICAL_ERROR,False
7186,2024-12-05,East,Clothing,Marketplace,,-9.65,,0.18,,NON-RELIABLE,CRITICAL_ERROR,False
7187,2023-05-21,East,Beauty,Marketplace,,599.83,,0.1,,NON-RELIABLE,CRITICAL_ERROR,False
7197,2023-08-25,West,Home,Store,11.0,,,0.14,,NON-RELIABLE,CRITICAL_ERROR,False
7198,2024-08-14,West,Sports,Online,-1.0,-1.0,1.0,0.16,0.84,NON-RELIABLE,CRITICAL_ERROR,False
7199,2024-04-17,West,Sports,Online,-1.0,312.67,-312.67,0.08,-287.6564,NON-RELIABLE,CRITICAL_ERROR,False
7201,2024-07-14,West,Sports,Online,0.0,365.53,0.0,0.04,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7202,2023-10-14,North,Clothing,Store,12.0,-20.37,-244.44,0.18,-200.4408,NON-RELIABLE,CRITICAL_ERROR,False
7203,2024-09-02,Central,Electronics,Store,14.0,-19.66,-275.24,0.25,-206.43,NON-RELIABLE,CRITICAL_ERROR,False
7206,2023-04-09,North,Beauty,Marketplace,,516.98,,0.2,,NON-RELIABLE,CRITICAL_ERROR,False
7208,2024-04-14,South,Sports,Store,12.0,,,0.33,,NON-RELIABLE,CRITICAL_ERROR,False
7211,2023-06-18,North,Home,Store,-2.0,77.4,-154.8,,,NON-RELIABLE,CRITICAL_ERROR,False
7212,2024-04-03,South,Beauty,Marketplace,13.0,-29.17,-379.21,0.27,-276.8233,NON-RELIABLE,CRITICAL_ERROR,False
7213,2023-09-21,East,Home,Marketplace,0.0,424.88,0.0,0.05,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7216,2023-10-11,North,Beauty,Store,,654.35,,0.19,,NON-RELIABLE,CRITICAL_ERROR,False
7226,2023-06-18,Central,Clothing,Store,0.0,238.04,0.0,0.22,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7237,2024-08-09,West,Electronics,Online,-2.0,159.06,-318.12,0.22,-248.1336,NON-RELIABLE,CRITICAL_ERROR,False
7241,2024-03-20,East,Sports,Store,-2.0,,,0.15,,NON-RELIABLE,CRITICAL_ERROR,False
7242,2024-09-09,East,Clothing,Online,0.0,154.81,0.0,,,NON-RELIABLE,CRITICAL_ERROR,False
7244,2023-03-17,Central,Clothing,Store,-2.0,234.9,-469.8,0.29,-333.558,NON-RELIABLE,CRITICAL_ERROR,False
7246,2024-03-02,West,Beauty,Store,-2.0,65.93,-131.86,0.28,-94.9392,NON-RELIABLE,CRITICAL_ERROR,False
7253,2024-10-05,North,Beauty,Store,1.0,-6.73,-6.73,0.18,-5.518600000000001,NON-RELIABLE,CRITICAL_ERROR,False
7254,2024-12-12,West,Sports,Marketplace,,339.72,,0.06,,NON-RELIABLE,CRITICAL_ERROR,False
7255,2024-10-13,North,Sports,Store,13.0,-8.07,-104.91,0.14,-90.2226,NON-RELIABLE,CRITICAL_ERROR,False
7256,2023-07-09,Central,Electronics,Store,0.0,436.09,0.0,0.29,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7260,2023-12-29,Central,Home,Store,,69.75,,0.27,,NON-RELIABLE,CRITICAL_ERROR,False
7261,2024-04-16,South,Beauty,Marketplace,-2.0,386.71,-773.42,0.14,-665.1411999999999,NON-RELIABLE,CRITICAL_ERROR,False
7262,2024-03-03,West,Electronics,Online,4.0,,,0.3,,NON-RELIABLE,CRITICAL_ERROR,False
7264,2024-04-11,West,Clothing,Online,4.0,-8.39,-33.56,0.33,-22.4852,NON-RELIABLE,CRITICAL_ERROR,False
7265,2024-06-21,East,Home,Store,9.0,-3.81,-34.29,0.28,-24.6888,NON-RELIABLE,CRITICAL_ERROR,False
7272,2023-04-24,South,Electronics,Store,14.0,-7.37,-103.18,0.22,-80.4804,NON-RELIABLE,CRITICAL_ERROR,False
7275,2023-09-10,North,Clothing,Marketplace,9.0,-28.45,-256.05,0.33,-171.5535,NON-RELIABLE,CRITICAL_ERROR,False
7276,2024-12-19,Central,Home,Online,11.0,,,0.31,,NON-RELIABLE,CRITICAL_ERROR,False
7277,2024-08-27,North,Beauty,Online,11.0,,,0.29,,NON-RELIABLE,CRITICAL_ERROR,False
7278,2023-05-12,Central,Sports,Marketplace,,132.94,,0.34,,NON-RELIABLE,CRITICAL_ERROR,False
7289,2024-10-20,Central,Clothing,Marketplace,-1.0,329.92,-329.92,0.1,-296.928,NON-RELIABLE,CRITICAL_ERROR,False
7290,2024-03-12,North,Electronics,Online,-1.0,146.08,-146.08,0.2,-116.86400000000002,NON-RELIABLE,CRITICAL_ERROR,False
7293,2023-02-14,Central,Home,Online,,433.45,,0.26,,NON-RELIABLE,CRITICAL_ERROR,False
7294,2024-06-24,Central,Clothing,Store,-2.0,489.77,-979.54,0.02,-959.9492,NON-RELIABLE,CRITICAL_ERROR,False
7295,2023-05-15,South,Clothing,Marketplace,,,,0.17,,NON-RELIABLE,CRITICAL_ERROR,False
7296,2023-10-04,Central,Beauty,Marketplace,-1.0,77.51,-77.51,0.1,-69.759,NON-RELIABLE,CRITICAL_ERROR,False
7297,2024-06-19,Central,Electronics,Store,-1.0,462.02,-462.02,0.31,-318.7938,NON-RELIABLE,CRITICAL_ERROR,False
7308,2023-02-08,South,Home,Online,,257.08,,0.11,,NON-RELIABLE,CRITICAL_ERROR,False
7314,2024-09-30,South,Electronics,Marketplace,0.0,166.87,0.0,0.25,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7315,2024-10-22,West,Home,Marketplace,-2.0,224.6,-449.2,0.26,-332.408,NON-RELIABLE,CRITICAL_ERROR,False
7317,2023-09-01,South,Home,Store,,243.67,,0.23,,NON-RELIABLE,CRITICAL_ERROR,False
7318,2024-03-04,West,Home,Store,7.0,,,0.19,,NON-RELIABLE,CRITICAL_ERROR,False
7323,2023-12-22,Central,Clothing,Marketplace,,210.4,,0.11,,NON-RELIABLE,CRITICAL_ERROR,False
7325,2024-02-18,North,Clothing,Store,-1.0,303.68,-303.68,0.25,-227.76,NON-RELIABLE,CRITICAL_ERROR,False
7326,2024-11-10,Central,Beauty,Marketplace,0.0,587.92,0.0,0.21,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7328,2023-12-01,Central,Clothing,Marketplace,1.0,,,0.14,,NON-RELIABLE,CRITICAL_ERROR,False
7332,2024-05-31,Central,Home,Online,6.0,,,0.07,,NON-RELIABLE,CRITICAL_ERROR,False
7334,2023-01-17,West,Beauty,Store,,122.8,,0.18,,NON-RELIABLE,CRITICAL_ERROR,False
7337,2024-10-21,North,Clothing,Marketplace,,594.65,,0.14,,NON-RELIABLE,CRITICAL_ERROR,False
7338,2024-02-24,West,Sports,Online,-2.0,,,0.06,,NON-RELIABLE,CRITICAL_ERROR,False
7343,2023-11-08,West,Clothing,Online,0.0,198.23,0.0,0.16,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7346,2024-10-19,West,Home,Store,-2.0,-17.89,35.78,0.31,24.6882,NON-RELIABLE,CRITICAL_ERROR,False
7347,2024-07-06,South,Sports,Online,-2.0,117.88,-235.76,0.21,-186.2504,NON-RELIABLE,CRITICAL_ERROR,False
7349,2023-03-08,South,Clothing,Marketplace,0.0,679.06,0.0,0.19,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7350,2023-05-09,Central,Home,Online,1.0,,,0.14,,NON-RELIABLE,CRITICAL_ERROR,False
7351,2023-04-18,West,Beauty,Store,-2.0,157.86,-315.72,0.25,-236.79,NON-RELIABLE,CRITICAL_ERROR,False
7361,2023-02-17,North,Sports,Store,-2.0,619.48,-1238.96,0.2,-991.168,NON-RELIABLE,CRITICAL_ERROR,False
7366,2023-01-20,West,Beauty,Online,11.0,,,0.0,,NON-RELIABLE,CRITICAL_ERROR,False
7367,2024-09-08,North,Clothing,Marketplace,0.0,-9.49,-0.0,0.04,-0.0,NON-RELIABLE,CRITICAL_ERROR,False
7370,2024-09-04,East,Clothing,Online,-1.0,117.06,-117.06,0.2,-93.648,NON-RELIABLE,CRITICAL_ERROR,False
7373,2023-12-07,Central,Home,Marketplace,0.0,255.82,0.0,0.23,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7374,2023-03-11,West,Sports,Online,,180.31,,0.16,,NON-RELIABLE,CRITICAL_ERROR,False
7381,2024-12-22,Central,Electronics,Store,,675.66,,0.15,,NON-RELIABLE,CRITICAL_ERROR,False
7385,2023-05-22,South,Home,Marketplace,14.0,-14.85,-207.9,0.28,-149.688,NON-RELIABLE,CRITICAL_ERROR,False
7386,2023-03-09,West,Sports,Online,12.0,,,0.05,,NON-RELIABLE,CRITICAL_ERROR,False
7390,2023-02-15,West,Beauty,Marketplace,-2.0,286.9,-573.8,,,NON-RELIABLE,CRITICAL_ERROR,False
7391,2023-05-26,North,Electronics,Marketplace,13.0,,,0.3,,NON-RELIABLE,CRITICAL_ERROR,False
7394,2024-05-10,North,Sports,Marketplace,-1.0,478.44,-478.44,0.04,-459.3024,NON-RELIABLE,CRITICAL_ERROR,False
7395,2023-08-30,East,Electronics,Marketplace,0.0,138.1,0.0,0.2,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7397,2023-04-16,West,Electronics,Store,-1.0,49.83,-49.83,0.1,-44.847,NON-RELIABLE,CRITICAL_ERROR,False
7398,2024-05-22,South,Home,Store,7.0,,,0.22,,NON-RELIABLE,CRITICAL_ERROR,False
7401,2023-07-11,North,Sports,Online,0.0,64.89,0.0,0.11,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7403,2023-07-29,North,Sports,Store,-1.0,639.38,-639.38,0.12,-562.6544,NON-RELIABLE,CRITICAL_ERROR,False
7405,2023-08-18,South,Clothing,Marketplace,0.0,71.39,0.0,0.19,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7409,2023-01-29,,Sports,Marketplace,12.0,,,0.01,,NON-RELIABLE,CRITICAL_ERROR,False
7415,2024-12-13,South,Beauty,Online,0.0,539.85,0.0,0.19,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7420,2024-10-31,North,Beauty,Store,-1.0,287.32,-287.32,0.03,-278.7004,NON-RELIABLE,CRITICAL_ERROR,False
7423,2024-02-22,West,Home,Online,-2.0,229.07,-458.14,0.24,-348.1864,NON-RELIABLE,CRITICAL_ERROR,False
7426,2024-03-02,South,Clothing,Online,-2.0,676.91,-1353.82,0.14,-1164.2852,NON-RELIABLE,CRITICAL_ERROR,False
7430,2024-08-14,West,Home,Marketplace,,647.44,,0.19,,NON-RELIABLE,CRITICAL_ERROR,False
7435,2023-04-25,Central,Sports,Marketplace,0.0,-20.96,-0.0,0.31,-0.0,NON-RELIABLE,CRITICAL_ERROR,False
7436,2024-01-22,North,Clothing,Online,-1.0,610.37,-610.37,0.02,-598.1626,NON-RELIABLE,CRITICAL_ERROR,False
7445,2023-04-27,Central,Sports,Online,,-4.42,,0.03,,NON-RELIABLE,CRITICAL_ERROR,False
7448,2024-07-03,Central,Clothing,Online,-1.0,519.23,-519.23,0.12,-456.9224,NON-RELIABLE,CRITICAL_ERROR,False
7449,2024-11-19,,Home,Online,-1.0,,,0.14,,NON-RELIABLE,CRITICAL_ERROR,False
7457,2023-01-06,Central,Clothing,Marketplace,,121.02,,0.11,,NON-RELIABLE,CRITICAL_ERROR,False
7459,2024-01-27,Central,Home,Store,12.0,,,0.33,,NON-RELIABLE,CRITICAL_ERROR,False
7461,2024-11-25,East,Beauty,Marketplace,,345.75,,0.22,,NON-RELIABLE,CRITICAL_ERROR,False
7463,2024-10-28,Central,Sports,Marketplace,0.0,461.31,0.0,0.33,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7471,2023-04-13,East,Sports,Store,13.0,,,0.26,,NON-RELIABLE,CRITICAL_ERROR,False
7473,2024-06-05,West,Home,Store,-2.0,232.46,-464.92,0.01,-460.2708,NON-RELIABLE,CRITICAL_ERROR,False
7476,2023-07-31,Central,Beauty,Store,,126.65,,0.19,,NON-RELIABLE,CRITICAL_ERROR,False
7477,2024-04-03,,Beauty,Online,-2.0,443.09,-886.18,0.31,-611.4641999999999,NON-RELIABLE,CRITICAL_ERROR,False
7478,2023-08-20,Central,Electronics,Store,-2.0,-4.26,8.52,0.22,6.6456,NON-RELIABLE,CRITICAL_ERROR,False
7481,2024-01-25,Central,Electronics,Store,-2.0,240.05,-480.1,0.33,-321.667,NON-RELIABLE,CRITICAL_ERROR,False
7485,2023-10-18,Central,Sports,Store,-2.0,412.83,-825.66,0.17,-685.2977999999999,NON-RELIABLE,CRITICAL_ERROR,False
7493,2024-11-24,East,Home,Online,,305.54,,,,NON-RELIABLE,CRITICAL_ERROR,False
7494,2024-04-28,West,Beauty,Online,,579.9,,0.09,,NON-RELIABLE,CRITICAL_ERROR,False
7495,2024-08-01,East,Home,Online,-2.0,595.44,-1190.88,0.33,-797.8896,NON-RELIABLE,CRITICAL_ERROR,False
7497,2024-09-30,East,Sports,Marketplace,2.0,,,0.31,,NON-RELIABLE,CRITICAL_ERROR,False
7498,2023-02-24,East,Home,Online,-2.0,543.07,-1086.14,0.29,-771.1594,NON-RELIABLE,CRITICAL_ERROR,False
7501,2024-08-07,Central,Beauty,Store,2.0,,,0.04,,NON-RELIABLE,CRITICAL_ERROR,False
7503,2023-03-13,Central,Sports,Marketplace,7.0,-22.01,-154.07000000000002,0.13,-134.04090000000002,NON-RELIABLE,CRITICAL_ERROR,False
7504,2023-08-03,South,Sports,Marketplace,-2.0,266.11,-532.22,0.06,-500.2868,NON-RELIABLE,CRITICAL_ERROR,False
7510,2024-06-17,South,Electronics,Online,-2.0,269.14,-538.28,0.28,-387.5616,NON-RELIABLE,CRITICAL_ERROR,False
7517,2024-12-25,West,Home,Online,-1.0,549.5,-549.5,0.17,-456.085,NON-RELIABLE,CRITICAL_ERROR,False
7518,2024-11-21,East,Home,Marketplace,11.0,,,0.18,,NON-RELIABLE,CRITICAL_ERROR,False
7520,2023-03-20,West,Home,Store,14.0,-19.4,-271.6,0.01,-268.884,NON-RELIABLE,CRITICAL_ERROR,False
7521,2023-09-21,Central,Home,Marketplace,10.0,-1.31,-13.1,,,NON-RELIABLE,CRITICAL_ERROR,False
7526,2023-08-06,North,Home,Store,8.0,,,,,NON-RELIABLE,CRITICAL_ERROR,False
7527,2024-07-28,South,Beauty,Marketplace,0.0,166.45,0.0,0.06,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7530,2023-09-21,West,Electronics,Online,0.0,498.85,0.0,0.3,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7533,2023-10-16,West,Sports,Online,,,,0.2,,NON-RELIABLE,CRITICAL_ERROR,False
7534,2024-09-11,East,Home,Store,-1.0,289.98,-289.98,0.33,-194.2866,NON-RELIABLE,CRITICAL_ERROR,False
7537,2024-04-26,West,Beauty,Store,,182.74,,0.0,,NON-RELIABLE,CRITICAL_ERROR,False
7539,2023-01-10,South,Electronics,Online,3.0,-13.69,-41.07,0.2,-32.856,NON-RELIABLE,CRITICAL_ERROR,False
7543,2024-09-04,East,Beauty,Marketplace,-2.0,132.23,-264.46,0.18,-216.8572,NON-RELIABLE,CRITICAL_ERROR,False
7544,2023-01-15,West,Electronics,Marketplace,-2.0,426.49,-852.98,0.04,-818.8608,NON-RELIABLE,CRITICAL_ERROR,False
7545,2024-08-23,Central,Clothing,Store,8.0,,,0.3,,NON-RELIABLE,CRITICAL_ERROR,False
7546,2024-03-10,West,Sports,Online,-1.0,96.29,-96.29,,,NON-RELIABLE,CRITICAL_ERROR,False
7547,2023-11-12,North,Sports,Online,,146.17,,0.07,,NON-RELIABLE,CRITICAL_ERROR,False
7550,2023-03-03,West,Home,Online,14.0,,,0.02,,NON-RELIABLE,CRITICAL_ERROR,False
7555,2024-07-21,North,Sports,Marketplace,9.0,,,0.13,,NON-RELIABLE,CRITICAL_ERROR,False
7557,2023-07-23,East,Home,Store,0.0,116.41,0.0,0.09,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7563,2024-10-07,Central,Sports,Online,-1.0,406.43,-406.43,0.2,-325.144,NON-RELIABLE,CRITICAL_ERROR,False
7566,2023-08-23,North,Electronics,Store,-2.0,507.85,-1015.7,0.03,-985.229,NON-RELIABLE,CRITICAL_ERROR,False
7568,2023-05-15,North,Electronics,Online,0.0,313.95,0.0,0.3,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7569,2024-01-23,South,Sports,Store,-2.0,166.98,-333.96,0.2,-267.168,NON-RELIABLE,CRITICAL_ERROR,False
7575,2024-03-31,West,Electronics,Marketplace,-1.0,107.78,-107.78,0.1,-97.002,NON-RELIABLE,CRITICAL_ERROR,False
7585,2024-12-23,Central,Beauty,Online,-2.0,103.57,-207.14,0.06,-194.7116,NON-RELIABLE,CRITICAL_ERROR,False
7586,2023-11-21,East,Clothing,Online,9.0,,,0.31,,NON-RELIABLE,CRITICAL_ERROR,False
7592,2024-07-24,South,Electronics,Store,10.0,,,0.18,,NON-RELIABLE,CRITICAL_ERROR,False
7593,2024-01-23,Central,Beauty,Marketplace,9.0,-29.29,-263.61,0.31,-181.8909,NON-RELIABLE,CRITICAL_ERROR,False
7597,2023-12-23,South,Electronics,Online,,38.46,,,,NON-RELIABLE,CRITICAL_ERROR,False
7600,2024-09-20,North,Beauty,Marketplace,-2.0,,,0.32,,NON-RELIABLE,CRITICAL_ERROR,False
7604,2024-10-31,North,Sports,Marketplace,-1.0,195.21,-195.21,0.02,-191.3058,NON-RELIABLE,CRITICAL_ERROR,False
7605,2023-07-17,South,Clothing,Online,-2.0,647.01,-1294.02,0.27,-944.6346,NON-RELIABLE,CRITICAL_ERROR,False
7607,2024-08-14,West,Home,Marketplace,-2.0,114.11,-228.22,0.08,-209.9624,NON-RELIABLE,CRITICAL_ERROR,False
7609,2023-02-27,West,Electronics,Online,-2.0,216.15,-432.3,0.13,-376.101,NON-RELIABLE,CRITICAL_ERROR,False
7616,2024-11-30,Central,Electronics,Online,0.0,468.07,0.0,0.28,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7620,2023-11-10,West,Electronics,Store,-2.0,399.98,-799.96,0.05,-759.962,NON-RELIABLE,CRITICAL_ERROR,False
7621,2023-10-17,East,Home,Store,3.0,,,0.32,,NON-RELIABLE,CRITICAL_ERROR,False
7623,2023-04-30,West,Home,Store,3.0,,,0.3,,NON-RELIABLE,CRITICAL_ERROR,False
7626,2023-02-22,North,Sports,Online,,166.69,,0.14,,NON-RELIABLE,CRITICAL_ERROR,False
7630,2024-05-03,South,Beauty,Store,13.0,-1.04,-13.52,0.27,-9.8696,NON-RELIABLE,CRITICAL_ERROR,False
7635,2024-03-11,West,Beauty,Store,1.0,-2.28,-2.28,0.35,-1.482,NON-RELIABLE,CRITICAL_ERROR,False
7650,2023-11-04,East,Beauty,Store,14.0,-8.08,-113.12,0.12,-99.5456,NON-RELIABLE,CRITICAL_ERROR,False
7655,2024-06-24,East,Beauty,Online,9.0,-4.72,-42.48,0.14,-36.5328,NON-RELIABLE,CRITICAL_ERROR,False
7660,2023-12-08,East,Home,Store,-1.0,618.01,-618.01,0.26,-457.3274,NON-RELIABLE,CRITICAL_ERROR,False
7662,2023-11-04,West,Beauty,Store,-2.0,148.65,-297.3,0.03,-288.38100000000003,NON-RELIABLE,CRITICAL_ERROR,False
7663,2024-05-02,North,Sports,Online,-2.0,686.45,-1372.9,0.31,-947.301,NON-RELIABLE,CRITICAL_ERROR,False
7667,2024-10-24,East,Sports,Marketplace,-1.0,236.74,-236.74,0.06,-222.5356,NON-RELIABLE,CRITICAL_ERROR,False
7671,2024-03-09,West,Beauty,Online,0.0,118.44,0.0,0.24,0.0,NON-RELIABLE,CRITICAL_ERROR,False
7678,2023-06-13,West,Clothing,Marketplace,-2.0,483.86,-967.72,0.15,-822.562,NON-RELIABLE,CRITICAL_ERROR,False
7686,2024-11-09,North,Clothing,Marketplace,0.0,,,0.28,,NON-RELIABLE,CRITICAL_ERROR,False
7688,2023-01-25,Central,Clothing,Online,-1.0,16.86,-16.86,0.19,-13.6566,NON-RELIABLE,CRITICAL_ERROR,False
7695,2023-02-23,Central,Clothing,Marketplace,-2.0,533.28,-1066.56,0.24,-810.5856,NON-RELIABLE,CRITICAL_ERROR,False
7701,2023-12-01,East,Beauty,Online,-2.0,397.57,-795.14,0.12,-699.7232,NON-RELIABLE,CRITICAL_ERROR,False
7707,2024-09-03,East,Sports,Marketplace,-2.0,414.1,-828.2,0.24,-629.432,NON-RELIABLE,CRITICAL_ERROR,False
7708,2023-09-08,North,Sports,Marketplace,,183.85,,0.12,,NON-RELIABLE,CRITICAL_ERROR,False
7709,2024-05-17,,Electronics,Online,,41.25,,0.33,,NON-RELIABLE,CRITICAL_ERROR,False
7714,2024-03-28,East,Electronics,Store,9.0,,,0.14,,NON-RELIABLE,CRITICAL_ERROR,False
7716,2024-04-01,North,Sports,Marketplace,11.0,,,,,NON-RELIABLE,CRITICAL_ERROR,False
7722,2024-01-30,North,Clothing,Store,-2.0,48.11,-96.22,0.26,-71.2028,NON-RELIABLE,CRITICAL_ERROR,False
7723,2023-08-08,South,Electronics,Marketplace,8.0,,,0.33,,NON-RELIABLE,CRITICAL_ERROR,False
7724,2024-06-27,West,Clothing,Online,,360.07,,0.09,,NON-RELIABLE,CRITICAL_ERROR,False
7728,2023-08-17,South,Clothing,Marketplace,,613.73,,0.07,,NON-RELIABLE,CRITICAL_ERROR,False
7732,2023-06-12,East,Electronics,Marketplace,2.0,,,0.08,,NON-RELIABLE,CRITICAL_ERROR,False
7734,2024-02-22,South,Clothing,Marketplace,,5.73,,0.22,,NON-RELIABLE,CRITICAL_ERROR,False
7743,2023-10-11,South,Beauty,Marketplace,-2.0,-6.21,12.42,0.2,9.936,NON-RELIABLE,CRITICAL_ERROR,False
7747,2023-10-04,West,Electronics,Store,,124.81,,0.15,,NON-RELIABLE,CRITICAL_ERROR,False
7752,2024-10-26,West,Clothing,Marketplace,-2.0,-12.63,25.26,0.15,21.471,NON-RELIABLE,CRITICAL_ERROR,False
7753,2024-07-26,South,Sports,Online,-1.0,-1.99,1.99,0.25,1.4925,NON-RELIABLE,CRITICAL_ERROR,False
7762,2023-05-25,West,Electronics,Online,-1.0,607.28,-607.28,0.11,-540.4792,NON-RELIABLE,CRITICAL_ERROR,False
7765,2024-04-14,North,Clothing,Store,14.0,,,0.06,,NON-RELIABLE,CRITICAL_ERROR,False
7771,2024-04-25,West,Beauty,Online,-2.0,360.29,-720.58,0.15,-612.493,NON-RELIABLE,CRITICAL_ERROR,False
7774,2024-03-09,Central,Clothing,Marketplace,,127.84,,0.14,,NON-RELIABLE,CRITICAL_ERROR,False
7776,2023-12-22,North,Home,Marketplace,4.0,,,0.03,,NON-RELIABLE,CRITICAL_ERROR,False
7780,2024-09-25,East,Sports,Marketplace,1.0,,,0.32,,NON-RELIABLE,CRITICAL_ERROR,False
7783,2023-10-12,North,Beauty,Online,-1.0,14.83,-14.83,0.31,-10.2327,NON-RELIABLE,CRITICAL_ERROR,False
7785,2024-07-18,Central,Clothing,Online,,513.45,,0.03,,NON-RELIABLE,CRITICAL_ERROR,False
